ID,Rating
8877539,3
8877928,3
8878029,4
8878099,2
8878119,4
8878367,3
8878448,2
8884853,2
8884918,4
8885011,2
8885620,3
8885943,3
8887042,3
8888160,3
8888470,2
8889594,4
8890648,3
8890681,2
8890896,4
8891186,4
8891403,4
8891702,5
8892317,5
8892444,3
8892789,4
8892995,4
8894019,4
8894875,5
8895201,3
8895927,5
8896219,4
8896291,4
8896307,4
8897035,3
8897491,5
8898294,3
8898877,3
8900000,2
8900866,4
8903649,4
8904699,4
8904957,4
8904975,4
8905045,3
8905491,5
8906263,4
8906414,1
8907526,3
8907681,3
8907692,3
8909116,1
8909432,2
8909474,3
8911464,5
8911775,3
8912394,2
8913515,4
8914066,4
8915474,4
8916028,4
8916399,4
8916579,2
8916690,5
8917159,3
8917581,3
8917989,3
8918401,1
8918688,4
8918940,2
8919282,4
8919570,2
8919627,4
8919703,2
8920179,4
8920601,3
8920700,2
8920753,3
8920790,1
8921513,4
8921910,4
8922291,1
8922788,5
8922953,4
8923963,2
8924012,4
8924142,1
8924567,2
8924941,2
8925023,2
8925996,3
8929015,4
8932484,5
8934333,3
8934775,4
8935079,4
8935212,3
8936935,5
8936937,2
8937595,3
8937649,1
8938403,2
8938797,4
8939232,3
8939721,5
8939889,5
8940065,3
8940228,5
8940622,3
8941644,4
8941683,3
8942075,3
8942874,3
8943237,5
8943378,4
8943845,3
8946474,4
8951247,4
8951774,4
8951775,5
8951786,1
8951845,3
8952224,3
8952238,5
8952383,4
8952522,3
8952612,4
8952756,4
8952874,5
8952897,4
8953388,2
8953710,3
8953781,4
8954095,5
8954550,5
8954676,3
8955202,5
8955427,4
8955433,4
8955715,2
8955745,4
8956021,4
8956131,5
8956415,4
8956433,4
8956962,4
8957065,4
8957916,3
8958009,4
8960737,1
8963338,1
8973476,4
8974531,2
8977397,3
8977794,4
8978579,5
8979405,5
8990545,4
8992688,4
8994278,4
8994542,4
8994613,4
8995190,4
8996366,4
8998840,5
8999408,2
9003665,2
9008557,4
9010267,3
9013229,5
9014143,4
9015656,4
9022200,3
9025839,5
9030863,3
9032302,4
9035938,3
9036555,4
9037029,5
9037625,4
9043075,5
9043314,4
9044310,3
9044331,5
9045775,5
9045950,5
9049168,4
9053088,4
9054466,4
9056349,1
9056835,3
9057040,2
9058485,4
9062069,2
9069310,4
9073327,5
9073741,5
9073908,5
9074531,5
9075658,4
9076279,3
9078117,5
9079476,5
9079755,5
9079808,5
9080017,4
9080682,3
9080760,2
9081244,5
9081600,5
9081801,5
9082457,5
9082586,5
9082805,5
9082836,5
9084018,5
9084647,5
9084921,4
9086180,4
9086583,2
9089010,3
9089523,5
9089758,5
9090447,5
9090454,4
9090590,3
9091046,5
9091579,4
9092231,5
9092682,4
9093117,5
9093386,5
9093886,5
9094083,5
9094665,4
9095150,4
9095164,4
9095331,3
9095368,5
9096709,5
9097195,4
9097609,4
9100752,4
9101894,3
9103328,5
9103909,3
9103920,5
9105212,5
9107049,5
9107212,4
9107588,4
9109741,5
9110127,4
9111503,2
9112142,4
9112200,5
9113860,3
9114801,4
9115043,3
9115335,4
9116726,4
9119225,2
9119472,4
9120974,5
9121133,4
9121159,4
9121885,5
9122009,3
9122677,5
9123085,3
9123133,3
9123275,5
9123392,5
9123786,5
9123845,4
9125578,5
9126065,4
9126648,3
9126846,3
9127036,5
9127295,5
9127831,3
9128017,4
9128247,4
9128374,4
9128437,4
9128582,5
9129692,3
9130095,3
9130661,5
9131290,5
9131379,3
9131494,4
9131715,4
9131954,3
9131991,5
9132610,4
9132949,5
9133531,5
9134188,4
9134498,4
9134813,5
9134847,5
9134987,5
9135103,4
9135681,4
9136058,5
9136086,4
9136338,3
9136580,5
9136801,5
9137110,5
9137324,5
9137392,5
9137695,5
9137711,3
9138094,4
9138196,4
9138383,2
9138736,4
9139026,3
9140465,5
9141042,4
9141421,3
9142032,4
9143389,4
9146444,5
9146786,5
9146926,5
9146965,4
9147483,4
9147528,4
9148138,5
9149190,4
9149822,3
9149836,3
9149963,4
9151277,4
9152034,5
9152220,4
9152274,4
9152294,4
9152440,5
9152645,5
9152710,4
9152795,3
9152878,4
9153015,4
9153523,1
9154144,5
9154867,3
9155081,3
9155261,4
9156041,5
9156669,5
9157195,5
9157211,3
9157287,4
9157491,3
9157931,4
9158180,5
9159017,3
9159034,4
9159055,4
9160403,3
9160415,4
9160596,2
9160874,5
9162169,3
9162221,2
9162607,3
9162707,5
9162972,2
9163095,5
9164229,2
9164338,5
9164504,5
9166878,3
9167094,3
9167787,5
9168295,4
9168426,2
9169433,4
9169543,5
9169632,4
9169760,5
9169968,4
9170736,3
9170896,4
9171352,5
9172912,4
9173349,3
9173381,4
9173737,5
9173980,5
9174829,4
9175151,3
9175867,5
9176017,5
9176025,4
9176382,3
9176431,4
9176506,4
9176643,3
9177081,5
9177196,3
9177361,5
9177842,1
9178127,4
9178372,2
9178391,5
9178425,4
9178469,4
9178653,4
9178810,3
9178913,3
9178944,4
9179241,4
9180193,3
9180292,5
9180423,3
9180510,4
9180585,4
9180749,4
9180960,3
9182084,3
9182211,4
9182384,3
9182754,4
9183544,4
9183602,3
9183731,4
9183938,3
9183983,3
9184262,2
9184704,4
9185295,5
9185749,4
9185843,1
9186014,4
9186202,4
9186275,4
9186362,5
9186700,3
9186778,5
9187602,4
9187867,5
9187901,5
9188547,3
9189793,4
9189983,4
9191889,3
9193444,3
9194227,4
9194643,4
9195011,3
9195655,4
9195848,4
9196098,3
9198054,4
9198279,3
9198507,4
9199920,4
9199956,4
9200015,5
9200831,3
9201000,3
9201211,4
9201341,1
9201541,5
9201818,3
9202022,4
9202103,2
9202342,4
9202391,3
9202549,4
9202625,4
9202900,3
9203086,4
9203334,3
9203986,3
9204080,4
9204171,5
9204187,5
9204349,3
9204917,4
9206120,3
9209070,3
9211476,4
9212160,5
9212597,2
9215168,2
9215539,2
9215856,2
9216143,5
9216402,3
9216781,3
9217018,2
9217069,5
9217543,4
9217902,3
9217995,4
9218072,3
9218507,4
9218553,5
9218754,5
9218868,5
9219041,5
9219084,5
9219242,5
9219311,5
9219342,4
9219590,3
9219943,3
9220151,4
9220705,4
9220740,4
9220901,4
9221497,5
9221587,3
9221683,5
9221862,5
9221891,5
9221918,4
9222023,5
9222026,3
9222074,3
9222208,4
9222255,5
9222409,4
9222769,5
9222827,4
9222933,3
9223014,4
9224480,1
9225046,1
9225446,3
9225483,2
9226027,3
9226797,4
9227512,1
9227759,1
9229651,3
9230631,2
9231523,2
9231724,4
9234483,2
9234780,4
9236123,1
9237527,2
9239116,2
9240144,3
9241102,2
9241439,2
9244764,2
9245995,1
9246860,3
9247483,2
9253895,3
9255544,3
9255883,3
9256204,4
9256423,4
9256538,5
9257900,2
9257920,3
9261679,1
9264086,3
9267025,2
9267326,1
9268058,3
9268489,4
9268930,3
9269183,3
9270017,2
9271302,1
9271342,2
9271852,1
9273837,4
9275283,1
9275939,1
9276063,1
9278777,2
9279664,1
9280770,3
9282424,2
9283437,1
9287504,3
9287988,1
9288128,2
9290556,3
9295951,1
9297610,1
9297672,2
9301842,4
9304317,5
9304320,4
9305045,5
9305132,5
9305826,2
9306379,3
9306600,4
9306877,2
9306999,4
9308728,2
9309262,1
9310564,4
9313582,2
9314805,1
9315982,1
9318746,1
9320815,3
9324027,4
9327872,1
9334831,1
9339111,2
9340702,2
9357699,3
9359982,2
9360411,3
9367377,3
9374188,5
9374192,4
9374342,3
9374408,3
9374945,4
9375794,4
9375840,2
9376235,3
9376655,4
9376720,4
9378322,3
9379388,3
9379522,3
9379603,5
9379668,2
9381263,3
9381884,5
9382641,3
9386618,3
9386761,2
9389191,2
9390450,2
9392316,5
9392879,4
9393575,5
9394317,3
9394395,4
9394917,4
9395414,5
9395458,5
9395509,5
9395662,3
9395788,4
9395820,4
9396000,5
9396222,5
9396489,3
9396819,4
9396921,3
9397091,5
9397437,5
9397443,4
9397737,3
9397860,5
9398079,5
9398220,5
9398482,2
9402860,2
9404966,1
9408622,2
9409325,4
9410654,3
9410683,4
9410697,3
9410705,4
9410710,2
9410768,4
9410916,4
9410986,4
9411103,2
9411434,5
9411523,2
9411635,4
9411847,5
9412221,4
9412356,3
9412428,4
9412565,4
9412836,3
9412960,4
9413340,4
9413344,5
9413463,4
9413701,2
9413736,5
9413793,4
9413847,5
9413998,4
9414170,4
9414249,3
9414262,5
9414355,2
9414539,3
9414612,4
9414617,3
9415098,5
9415128,4
9415169,4
9415638,3
9415962,5
9416430,4
9416568,1
9416808,4
9416815,4
9416840,4
9417142,3
9417442,5
9417593,4
9417768,4
9417771,4
9417828,4
9417930,4
9417982,3
9418369,3
9418685,3
9418727,3
9419684,5
9419691,4
9419840,2
9420221,5
9420753,3
9420938,3
9421024,3
9421295,1
9421464,4
9421502,4
9421562,4
9422204,4
9422792,2
9423057,3
9423379,4
9423450,4
9423648,4
9423919,4
9423947,1
9424015,2
9424049,5
9424328,4
9424610,4
9425596,3
9425779,2
9425853,3
9426566,2
9426608,1
9426871,4
9427058,4
9427091,3
9427701,4
9428244,3
9428644,3
9428914,4
9429221,3
9429509,4
9430462,1
9430642,4
9431387,4
9431568,4
9432091,1
9432232,4
9432240,4
9432584,3
9432891,3
9433088,3
9433101,3
9433274,3
9433425,3
9433582,4
9433805,3
9433811,5
9433918,3
9435403,3
9435508,1
9437288,4
9437727,2
9438129,1
9440547,4
9440930,5
9440955,4
9441010,4
9441058,4
9441144,3
9441757,5
9442448,4
9444213,3
9444295,4
9444331,2
9444343,5
9445819,4
9446122,4
9446630,4
9446670,3
9447411,4
9447422,2
9447625,5
9447971,4
9447994,5
9448169,4
9448210,5
9448301,2
9448353,2
9448480,4
9448670,4
9448679,5
9448926,4
9449027,3
9449167,4
9449655,3
9449685,2
9450001,3
9450171,4
9450760,4
9451034,4
9451702,4
9451775,3
9451861,3
9454074,3
9460444,1
9463490,3
9464889,4
9464974,3
9465060,4
9465882,5
9466416,3
9466904,2
9467283,3
9467327,5
9468552,5
9468616,5
9469717,4
9469746,3
9469948,4
9470280,4
9470435,3
9470893,5
9472338,5
9472744,5
9472879,5
9473493,5
9473546,4
9474926,4
9474987,5
9475731,5
9476011,5
9476506,3
9476873,3
9476884,3
9477385,2
9477593,4
9477724,2
9477827,2
9478146,4
9478257,3
9478263,3
9478369,4
9478643,2
9478656,4
9479363,3
9479538,1
9479591,2
9480036,4
9480182,4
9480956,3
9480989,3
9481045,2
9481175,4
9481307,3
9481709,2
9481841,5
9481975,4
9482040,3
9482205,3
9482289,4
9482394,4
9482416,4
9483163,3
9483486,1
9483763,4
9484186,5
9484347,3
9484615,3
9485151,2
9485341,4
9485706,4
9486063,4
9486184,3
9486493,3
9486575,3
9486600,2
9486669,4
9486810,2
9486885,3
9487439,3
9487539,2
9487650,4
9487886,4
9488036,5
9488139,3
9488164,4
9488259,5
9488632,1
9488847,4
9489190,3
9489752,5
9489893,2
9490303,3
9490731,4
9490734,4
9491181,3
9491539,4
9491646,3
9491888,2
9492075,4
9492995,4
9493048,2
9493829,2
9493877,3
9494080,4
9494309,4
9494460,5
9494535,3
9495384,4
9496930,2
9497310,5
9499829,3
9501895,5
9502339,5
9502435,3
9503018,2
9503039,3
9504393,4
9504405,3
9505120,4
9505241,4
9505729,4
9506204,4
9506331,3
9506937,3
9515141,3
9518284,4
9518328,2
9519529,4
9520637,2
9520922,4
9521017,4
9522390,5
9522466,5
9522862,3
9523110,4
9523585,4
9524443,5
9524482,4
9524524,4
9524653,5
9524817,3
9525466,4
9525471,5
9526792,5
9526890,5
9527544,3
9528072,5
9528899,3
9529160,5
9529880,5
9530148,5
9530599,4
9530997,5
9531280,5
9532333,4
9532756,5
9532957,3
9533306,3
9533351,5
9533418,4
9533441,4
9533473,3
9533501,5
9533818,5
9534686,4
9534710,4
9535066,4
9535152,4
9535320,5
9535493,4
9535653,4
9535724,5
9535749,3
9535906,3
9536202,4
9536722,1
9537849,4
9537997,4
9538684,3
9538895,4
9539292,3
9539437,2
9539842,4
9540105,3
9540397,1
9540589,4
9540692,4
9540727,3
9540803,1
9540902,2
9541159,3
9541170,4
9541488,4
9541931,2
9541968,3
9542440,2
9542444,5
9542488,4
9542574,2
9543138,3
9545149,1
9545846,3
9546542,1
9547366,4
9548820,1
9549197,4
9550251,4
9550974,4
9551508,3
9551617,3
9551677,3
9552045,4
9552391,4
9552475,5
9553011,3
9553213,3
9553528,4
9553922,4
9554657,4
9554934,3
9554956,4
9555030,4
9556991,3
9560722,2
9562991,1
9564450,4
9565576,5
9566600,4
9566860,2
9570544,3
9572099,1
9576788,3
9579471,4
9579562,4
9579699,5
9579737,5
9579784,4
9580023,5
9580137,5
9580332,5
9580440,5
9580476,4
9580479,5
9580496,3
9580556,5
9580584,5
9580711,5
9580717,3
9580754,4
9580953,5
9581055,5
9581132,5
9581166,5
9581172,5
9581186,5
9581214,5
9581326,5
9581467,4
9581535,3
9581625,3
9581739,1
9581753,4
9581835,5
9581852,5
9581890,2
9581917,3
9582147,5
9582156,5
9582204,5
9582232,3
9582364,5
9582453,2
9582545,4
9582551,5
9582834,4
9582835,5
9582877,4
9583059,5
9583077,4
9583124,5
9583129,4
9583308,5
9583413,5
9583436,4
9583594,5
9583668,2
9583689,5
9583845,1
9583851,5
9583869,3
9583872,5
9583912,5
9583913,3
9583952,5
9583998,4
9584151,5
9584179,1
9584417,5
9584445,5
9584507,4
9584607,4
9584675,5
9584694,4
9584721,5
9584782,5
9584836,4
9585345,3
9585423,5
9585458,4
9585688,4
9587095,4
9603655,2
9603779,3
9604529,2
9605542,4
9607950,2
9609076,3
9609693,2
9610211,5
9611858,4
9612741,3
9612903,3
9613862,3
9614456,3
9615051,3
9615169,1
9622955,2
9627029,2
9631665,4
9632861,3
9633170,3
9633855,2
9637780,3
9638425,5
9641523,2
9642111,3
9642217,3
9647299,5
9648266,3
9649760,3
9649789,1
9653691,3
9653712,1
9657063,3
9657743,3
9658310,4
9658531,3
9662096,2
9666335,3
9672246,4
9676424,2
9676644,3
9677431,4
9677695,4
9677969,4
9678221,4
9678683,5
9678824,4
9679466,4
9679697,4
9680243,5
9680370,4
9680605,4
9681097,2
9681391,4
9681442,3
9685969,4
9687376,5
9689160,4
9692709,3
9694635,5
9701280,3
9705495,2
9712421,2
9712796,4
9712884,2
9713941,4
9714655,5
9716181,2
9716314,4
9717154,1
9718165,1
9719404,4
9719752,2
9720204,3
9721692,3
9722038,1
9722384,3
9722445,1
9722479,1
9723279,2
9723745,3
9723811,1
9724110,4
9724185,1
9724629,2
9724683,4
9724798,3
9725278,2
9725684,2
9726113,4
9726872,3
9727169,3
9727228,3
9727519,3
9727525,3
9727583,2
9727741,3
9727818,4
9728013,3
9728194,3
9728261,4
9728596,3
9728739,3
9729176,3
9729319,2
9729813,3
9729885,1
9730116,2
9730382,3
9733470,1
9736437,2
9742568,4
9747184,4
9749054,4
9750690,2
9750850,4
9750851,3
9751105,4
9751317,2
9751335,4
9752752,4
9753281,3
9753531,4
9753737,4
9753881,3
9754055,4
9754173,4
9754378,3
9754459,5
9754566,3
9755313,3
9755361,1
9755473,3
9755731,2
9755973,3
9756035,4
9756237,3
9756270,4
9757407,4
9758436,4
9758881,3
9760323,4
9760869,4
9761134,2
9761611,3
9764371,2
9766949,4
9768264,2
9768982,4
9770792,3
9773185,4
9774298,4
9775171,4
9775551,4
9776364,4
9776855,4
9777012,5
9777315,3
9777812,4
9778038,4
9778556,5
9778651,5
9779444,5
9780209,4
9780258,2
9780422,3
9780845,5
9781713,4
9781992,5
9782570,4
9782958,3
9783561,3
9784015,4
9784420,3
9784582,3
9791842,5
9793269,5
9794058,4
9794245,4
9794427,2
9794509,4
9794623,3
9794813,4
9795093,3
9796182,4
9796355,3
9796482,4
9796522,5
9796743,2
9796877,5
9797154,5
9797270,3
9797352,5
9801673,4
9802947,4
9804680,3
9809417,4
9811424,5
9812906,5
9813871,4
9814475,4
9815193,5
9815211,4
9815313,5
9816003,4
9816595,4
9818138,4
9820681,4
9821559,3
9821667,3
9821800,3
9822236,2
9822803,2
9823459,2
9824348,2
9826370,4
9833024,2
9838288,2
9840692,3
9845201,2
9845560,4
9845597,4
9847073,4
9847186,5
9847724,4
9848001,4
9848031,2
9848566,4
9848942,3
9849314,4
9849848,2
9851688,3
9853703,4
9854532,4
9854818,3
9855105,4
9857404,3
9857715,3
9858086,4
9860142,4
9860253,5
9860973,5
9861827,3
9861893,4
9862598,3
9863065,3
9864038,5
9864199,4
9864209,4
9865355,4
9865466,4
9865615,5
9865719,4
9865868,5
9865915,4
9866670,5
9867200,3
9867291,5
9867627,1
9868035,3
9868379,4
9868600,5
9868690,4
9868722,4
9869583,3
9869601,4
9869818,2
9869837,4
9870266,2
9871004,1
9871469,4
9871742,5
9872068,4
9872610,4
9872669,5
9873053,3
9873092,3
9873361,5
9873858,4
9873928,5
9874136,4
9874385,5
9874495,2
9874687,3
9874724,5
9875085,4
9875137,3
9875737,4
9876033,2
9876355,2
9877052,4
9880297,3
9881179,1
9881916,4
9883475,4
9883581,3
9883893,1
9885763,3
9886977,3
9888827,3
9893641,3
9893762,3
9894188,4
9894280,4
9894403,4
9894651,1
9894732,4
9895149,2
9895187,3
9895595,4
9895613,3
9895636,4
9896756,5
9896810,4
9898140,2
9898868,4
9899101,2
9905708,4
9905728,3
9905793,4
9906012,5
9907102,4
9908573,4
9910418,4
9911844,4
9912605,2
9912800,4
9913062,3
9913108,3
9913568,2
9913781,4
9914417,1
9914820,3
9915267,1
9915736,3
9916180,3
9916852,4
9917116,2
9918113,4
9919099,4
9920205,3
9920303,3
9924087,4
9926585,1
9927600,4
9928009,5
9930931,4
9931311,2
9931816,4
9933632,4
9933776,3
9935735,3
9937716,3
9938002,3
9938095,3
9941673,5
9941893,5
9943888,5
9944592,3
9945354,1
9948142,3
9948535,5
9948822,3
9948879,3
9949224,3
9949877,2
9950059,3
9951803,3
9952151,3
9952444,2
9952602,4
9952618,1
9952975,3
9953333,4
9953609,3
9953663,4
9960940,5
9961557,2
9961667,3
9961676,4
9961842,5
9962767,4
9962844,3
9963346,3
9964036,5
9964079,1
9964160,5
9964624,3
9965865,4
9966101,3
9966316,4
9966633,1
9969070,3
9975183,1
9975987,3
9979502,5
9979516,4
9979810,5
9980344,4
9981356,3
9981766,3
9983830,5
9984904,2
9985836,4
9985948,4
9986219,4
9986254,2
9986557,3
9986744,3
9986921,4
9987054,1
9987184,4
9987210,2
9987419,3
9987591,3
9987616,2
9987732,4
9987751,3
9987942,4
9988174,3
9988228,4
9988303,4
9988878,3
9989049,3
9989535,3
9989931,3
9990650,2
9996065,3
10000061,3
10000214,4
10001266,3
10003918,4
10013028,2
10014398,4
10014590,3
10014811,5
10014826,3
10015871,3
10016437,2
10016439,3
10016655,4
10016685,3
10016862,3
10016901,3
10017002,3
10017163,3
10017557,2
10017596,5
10017620,4
10017637,4
10017726,5
10017886,3
10018166,3
10018457,4
10018513,3
10018674,3
10018781,4
10018815,2
10018854,5
10018914,4
10019025,2
10019114,3
10019565,3
10019673,3
10019744,5
10019814,3
10020049,5
10020220,3
10020952,3
10021145,5
10022259,4
10023141,3
10025275,4
10025869,5
10027931,4
10028169,4
10028624,3
10028854,1
10029284,1
10029709,5
10030277,2
10030577,1
10030748,1
10030846,2
10032457,4
10032614,5
10032633,3
10032984,2
10033067,2
10033205,5
10033548,3
10033799,3
10034032,5
10034326,2
10034860,4
10034934,4
10035276,5
10035363,3
10035520,4
10036573,4
10036939,4
10037509,5
10037660,4
10037673,4
10037769,4
10038984,4
10039392,4
10041678,3
10041679,3
10041891,5
10042345,5
10042504,4
10042624,3
10043330,4
10043711,3
10045007,5
10045913,4
10046738,4
10047452,4
10047600,2
10049828,2
10050192,3
10050587,2
10050631,3
10052702,3
10052721,4
10054722,3
10055187,3
10055695,4
10055795,3
10055925,3
10058184,3
10060554,4
10061339,5
10062947,4
10064690,1
10064795,2
10065077,1
10065872,2
10070023,4
10071725,4
10072057,3
10072364,5
10073822,3
10074981,5
10075011,4
10075083,4
10075109,4
10075153,3
10075543,5
10075611,3
10075703,4
10076139,5
10076742,1
10076853,5
10076938,3
10076944,3
10077091,3
10077477,3
10077497,3
10077538,4
10078252,5
10078491,4
10078633,4
10078819,4
10078836,3
10079009,5
10079215,5
10079246,4
10079307,5
10079337,3
10079909,3
10079942,4
10079988,3
10080133,3
10080401,3
10080433,5
10081125,3
10081215,5
10081395,4
10081586,3
10082833,3
10083106,2
10084647,2
10084968,4
10086130,4
10087319,4
10087489,4
10088845,4
10090680,4
10091868,4
10093177,3
10094491,3
10095312,2
10096424,3
10097093,4
10098056,4
10098337,4
10101104,3
10106594,3
10107343,3
10108111,4
10110063,2
10111996,2
10114524,5
10114692,2
10115577,4
10116209,5
10116359,3
10118069,3
10119982,1
10120118,2
10121606,4
10122433,4
10123299,1
10123840,1
10124094,4
10124684,3
10126047,1
10129053,4
10129679,4
10129862,2
10130629,3
10130797,1
10131313,4
10131469,3
10131614,4
10131837,3
10131863,5
10132351,3
10132491,3
10132743,3
10133139,3
10133452,3
10134058,4
10134386,4
10134479,3
10135797,3
10135799,4
10136036,5
10136617,3
10137373,4
10138052,3
10138381,4
10138391,4
10138619,5
10139665,5
10140087,4
10140345,2
10140713,3
10141025,4
10141026,4
10141281,3
10141760,4
10142657,3
10143599,2
10145278,3
10145429,4
10145724,2
10145811,1
10146481,3
10152156,4
10155396,5
10156255,4
10158408,5
10158566,3
10158900,3
10165706,4
10166316,4
10166808,2
10167476,3
10168200,4
10168318,3
10168385,5
10168573,5
10168610,2
10168979,3
10169003,3
10169576,5
10170467,4
10170860,4
10171568,1
10171725,3
10172285,4
10172703,3
10172809,3
10172889,4
10173058,3
10173985,2
10174229,2
10174405,2
10174418,3
10174546,5
10174741,3
10175131,5
10175220,4
10175649,4
10175710,2
10175851,3
10176268,2
10176637,3
10176929,2
10177164,1
10177373,5
10177395,3
10177722,3
10177949,5
10178004,3
10178620,3
10179493,3
10180829,3
10180981,3
10181132,4
10181424,3
10182104,4
10182356,3
10182951,3
10184004,3
10184158,4
10184511,1
10184564,4
10186063,3
10186578,4
10186926,3
10187250,2
10187516,5
10187531,3
10187558,4
10188440,3
10189463,3
10191163,3
10192271,3
10192313,1
10193451,2
10194529,2
10194846,4
10196364,4
10196804,4
10197052,4
10197230,3
10197348,4
10197715,4
10198024,4
10198930,3
10199403,4
10199557,3
10199716,3
10199810,4
10201393,4
10201819,4
10202710,5
10202784,3
10203823,3
10206994,4
10207129,5
10207653,3
10208765,3
10208988,5
10209818,5
10210137,5
10210658,5
10211087,3
10213465,3
10214369,2
10214394,5
10214467,1
10214477,3
10214813,3
10215344,4
10215548,4
10215637,2
10215646,4
10216385,3
10217113,5
10217587,4
10217677,4
10218437,4
10218490,2
10218850,5
10219190,4
10219207,3
10219486,5
10219622,4
10219658,2
10220002,1
10221724,2
10221904,4
10222563,5
10223012,5
10223323,4
10223816,2
10224474,4
10225105,4
10225526,5
10225624,4
10225689,3
10231216,3
10231314,4
10232215,5
10232419,4
10232734,2
10232770,3
10234242,3
10234992,1
10236723,2
10237036,4
10237724,5
10238725,4
10239211,4
10239516,4
10239530,3
10239806,4
10239833,4
10239866,4
10239934,4
10240045,3
10240166,5
10240485,4
10240745,4
10241919,1
10242274,5
10242331,5
10242602,4
10243008,4
10243063,3
10243173,4
10244123,5
10244136,3
10244212,2
10245052,4
10245307,3
10245982,2
10246648,3
10247251,3
10247705,3
10247930,3
10248876,3
10249145,4
10249305,3
10249485,5
10250209,5
10251412,3
10253182,4
10254147,3
10254337,4
10254341,4
10254420,4
10254427,3
10254931,3
10255033,3
10257542,4
10257579,2
10260478,1
10260659,3
10261354,3
10261592,2
10262189,1
10262806,3
10262854,2
10267949,4
10268597,1
10274781,4
10275413,4
10275765,3
10275893,2
10276090,3
10278846,3
10278865,5
10279187,5
10279266,4
10279685,5
10280526,3
10282593,3
10283612,3
10284246,1
10285491,4
10292225,1
10292625,3
10292940,2
10293443,2
10294512,2
10295600,1
10295931,2
10296214,1
10298108,2
10299357,1
10300470,3
10303350,1
10304253,4
10307278,4
10307603,3
10307751,3
10307826,4
10308992,3
10309227,2
10322389,1
10327020,3
10328547,2
10328677,5
10328769,4
10329279,2
10329972,5
10329998,4
10330602,5
10330763,4
10330970,4
10331832,5
10331966,4
10332023,2
10332220,4
10332465,3
10332725,3
10332837,3
10332846,3
10333676,5
10334181,2
10334419,2
10334514,4
10335004,3
10335677,5
10336944,4
10336962,4
10337323,5
10337869,2
10338179,5
10338244,3
10338465,4
10338825,2
10338854,2
10339205,5
10339234,4
10339770,4
10339851,3
10342671,2
10342806,3
10343847,3
10344546,4
10345087,1
10346009,1
10346724,4
10346749,1
10347346,4
10347680,3
10348067,2
10348630,2
10351455,4
10351615,3
10361599,1
10368249,3
10369361,3
10371007,4
10372419,4
10372677,3
10372728,4
10372760,3
10373458,3
10373711,5
10373864,4
10374373,2
10374760,1
10374949,3
10375599,3
10376348,5
10376465,4
10376472,3
10379800,3
10384000,3
10384821,2
10387738,4
10388659,2
10390919,2
10393049,3
10393870,2
10396102,5
10397671,3
10400824,3
10403651,2
10404271,2
10406721,3
10407033,1
10407215,4
10407378,4
10407524,4
10407792,5
10407829,4
10407952,2
10408643,4
10408696,2
10408729,3
10408804,2
10408971,5
10409272,3
10409523,3
10410020,4
10410073,3
10410434,4
10410842,5
10410888,3
10410907,4
10411040,3
10411679,3
10411769,3
10411884,4
10411975,4
10412108,5
10412341,4
10412386,4
10412452,3
10412522,5
10412801,5
10412839,4
10420394,3
10421423,3
10424364,5
10425514,3
10425726,1
10435105,5
10436724,4
10440200,3
10446790,3
10448735,4
10448826,3
10450672,4
10450732,2
10452703,4
10453010,2
10457404,4
10460661,3
10461554,3
10462130,1
10467680,4
10467999,4
10468295,3
10472113,3
10473298,5
10480502,4
10481207,4
10483667,5
10484044,5
10485151,3
10496482,3
10496530,2
10499071,3
10508728,3
10509667,2
10509870,2
10509927,5
10510363,4
10510512,2
10510575,4
10510793,4
10511178,3
10511208,5
10511618,3
10511710,4
10511995,5
10512036,3
10512214,4
10512249,3
10512631,3
10512713,2
10512862,2
10513007,5
10513098,4
10513532,3
10513871,5
10514460,5
10515162,3
10516323,4
10516636,4
10516640,3
10516693,4
10516743,4
10516816,4
10517134,3
10517614,4
10517657,4
10517748,5
10517782,5
10518206,4
10518337,4
10518515,5
10518707,5
10518747,3
10518846,3
10519417,4
10519434,4
10519553,4
10519645,4
10519916,4
10519930,4
10520236,5
10520490,3
10520855,3
10520937,4
10521095,5
10521109,5
10521254,5
10521627,5
10522135,4
10531585,2
10536908,3
10540622,4
10540775,5
10541607,4
10541754,5
10543134,1
10543912,4
10544124,4
10544281,3
10549952,4
10566327,3
10567526,5
10567770,3
10567847,4
10568142,5
10570406,4
10572341,3
10573491,5
10579959,3
10580844,4
10581208,4
10581615,4
10588144,4
10592000,4
10593244,4
10594052,2
10607780,4
10608168,4
10609329,4
10609439,3
10610122,5
10610628,2
10611498,4
10612259,5
10612489,1
10613701,3
10614253,2
10615311,3
10617873,2
10618161,5
10619528,2
10635975,5
10636572,4
10636782,4
10637044,4
10637306,4
10637323,3
10639821,3
10640330,3
10641655,5
10641703,5
10642954,4
10646424,3
10646467,4
10647843,4
10648009,2
10648585,3
10650252,4
10652402,3
10652470,2
10654572,4
10654792,3
10656050,4
10656266,4
10656397,5
10656735,4
10656817,3
10657287,3
10657460,3
10657982,4
10659031,3
10660056,5
10660292,2
10660437,5
10661325,4
10661808,5
10662391,2
10663063,4
10663369,3
10663620,3
10665742,5
10666583,4
10673251,3
10675033,2
10675760,4
10676479,4
10676874,3
10677848,4
10678979,2
10678983,3
10679261,5
10679696,5
10679783,2
10679963,2
10680445,4
10681184,4
10681356,5
